category_name,dis_price,discount_pct,ori_price,ranking,sub_category_name,title
생활/주방/건강,25800,0,25800,8,악기/취미/원예용품,인기 보드게임 260종 할리갈리/루미큐브/부루마블
생활/주방/건강,47280,1,48000,9,악기/취미/원예용품,[천사꽃배달]근조 결혼 축하 개업 장례 조의 꽃배달 정품화환
생활/주방/건강,24800,0,24800,10,악기/취미/원예용품,베스트 보드게임 150종 - 할리갈리 루미큐브 스플렌더
생활/주방/건강,33000,0,33000,11,악기/취미/원예용품,모두싹4종복합 500g X3 생육촉진 방제 품질향상 영양제
생활/주방/건강,7300,17,8800,12,악기/취미/원예용품,[화분월드]분갈이흙/배양토/상토/퇴비/마사토/분변토/흙/비료
생활/주방/건강,23900,0,24000,13,악기/취미/원예용품,화분/세트화분/수반/시멘트/인테리어/대형화분
생활/주방/건강,28800,20,36000,14,악기/취미/원예용품,[루미큐브]일반형 루미큐브 클래식 정품 부직포타일주머니 증정
생활/주방/건강,49000,2,50000,15,악기/취미/원예용품,근조 축하 조화 꽃배달 정품 화환 반값할인 5만원
생활/주방/건강,20900,25,27900,2,위생용품,[아토세이프]덴티본조르노 구취 입냄새케어 구강청결 100g X 10개
생활/주방/건강,12900,50,25800,3,위생용품,[페리오]칫솔 쿠폰가7490원 이지클리닉 초극세모칫솔 30입+캡15
생활/주방/건강,19200,60,48000,4,위생용품,[오랄비]오랄비 잇몸케어 고탄력 초미세모 잇몸전문칫솔 12입 s
생활/주방/건강,13670,0,13800,5,위생용품,엠에스 치간칫솔 I형 SSSS(0.4mm) 50P x 2팩 (총100P)
생활/주방/건강,26500,0,26500,6,위생용품,[좋은느낌]입는 오버나이트 L 8매X4팩/생리대/팬티형 /사은품증정
생활/주방/건강,9900,66,29700,7,위생용품,[죽염치약]죽염 내추럴 후레쉬허브 알파 치약 160g 9개/3입 3세트
생활/주방/건강,16900,50,33800,8,위생용품,[페리오]치약 뉴후레쉬 알파치약 170g X10+10개
생활/주방/건강,10900,21,13900,9,위생용품,[크리오]덴티메이트맥스 초극세모(원통)10입
생활/주방/건강,24900,66,74700,10,위생용품,[센소다인]센소다인 오리지날 치약 2개+후레쉬 2개+멀티케어 2개
생활/주방/건강,18680,24,24900,11,위생용품,[오랄비]오랄비 일반모 CX 프로헬스7 칫솔 12입 +사은품
생활/주방/건강,14900,0,14900,12,위생용품,[2080]2080 히말라야 마운틴솔트 치약 (핑4크4블4)120gx12개
생활/주방/건강,21900,17,26400,13,위생용품,[리스테린]리스테린 쿨민트750ml4개 +100ml(그린티)
생활/주방/건강,10500,50,21000,14,위생용품,[페리오]펌핑치약 쿠폰가6090원 치약3종(스피아+허브+시트러스)
생활/주방/건강,20900,66,62700,15,위생용품,[센소다인]오리지날 치약 100gx6개 시린이치약
생활/주방/건강,9810,0,9900,16,위생용품,400D 일회용 치실 50개입 10세트(총500개)(ALS208)
생활/주방/건강,15500,42,27000,2,화장지/일용잡화,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX)
생활/주방/건강,11900,66,35700,3,화장지/일용잡화,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩
생활/주방/건강,13900,69,45000,4,화장지/일용잡화,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩
생활/주방/건강,27500,58,66000,5,화장지/일용잡화,[크리넥스]클린케어 3겹 25M 30롤X2팩/화장지/휴지 +본품증정
생활/주방/건강,31900,66,95700,6,화장지/일용잡화,[헬로]헬로 순수 3겹 천연펄프 화장지 30m 30롤 3팩 특가행사
생활/주방/건강,24600,66,73800,7,화장지/일용잡화,[슈퍼대디]슈퍼대디 아기물티슈 시그니처 캡형 70매10팩(75g)
생활/주방/건강,16900,37,27000,8,화장지/일용잡화,[크리넥스]크리넥스 실크소프트 250매X3입X3팩 /곽티슈
생활/주방/건강,9900,45,18000,9,화장지/일용잡화,[에프킬라]에프킬라 무향 500mlx3개 모기약
생활/주방/건강,14900,66,44700,10,화장지/일용잡화,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형
생활/주방/건강,37900,7,40800,11,화장지/일용잡화,[베베숲]아기물티슈 프리미어 캡70매 20팩
생활/주방/건강,25900,0,25900,12,화장지/일용잡화,크리넥스 데코앤소프트 화장지 30m 24롤 2팩
생활/주방/건강,26800,24,35700,13,화장지/일용잡화,[나무야나무야]나무야 도톰한 3겹데코 30m 30롤 3팩/화장지/휴지
생활/주방/건강,34900,0,34900,14,화장지/일용잡화,[유한킴벌리]크리넥스3겹 순수소프트37MX24롤X2팩
생활/주방/건강,9900,9,10900,15,화장지/일용잡화,탄냄비수세미 / 찌든때수세미 5개
유아동/출산,35000,0,35000,21,기저귀,[맥스드라이]하기스 맥스드라이팬티 7단계 공용 21PX2팩
유아동/출산,23470,1,23900,22,기저귀,[쿠잉]쿠잉 베러 팬티형 특대형(22매x 4팩) 신제품 출시
유아동/출산,84000,0,84000,23,기저귀,[Libero]리베로 기저귀 팬티형 7단계 36매x4팩
유아동/출산,49900,16,59900,24,기저귀,[팸퍼스]팸퍼스 통잠 팬티형기저귀6-7단계(15~25kg) 22매x4팩
유아동/출산,40500,0,40500,25,기저귀,하기스 기저귀 모음전 썸머/매직/보송/맥스/네이처
유아동/출산,49900,16,59900,26,기저귀,[베이비드라이]팸퍼스 베이비드라이 2단계 밴드형 기저귀 1박스 186p
유아동/출산,47500,0,47500,27,기저귀,[하기스]2021 하기스 매직/네이처 썸머 (밴드/팬티) 2~6단계
유아동/출산,35000,0,35000,28,기저귀,[맥스드라이]하기스 맥스드라이팬티 3단계 공용 46PX2팩
유아동/출산,35900,18,43900,29,기저귀,[마미포코]마미포코 땀먹는팬티 대형 38P(여아)x3팩
유아동/출산,84000,0,84000,30,기저귀,[Libero]리베로 기저귀 팬티형 6단계 40매x4팩
유아동/출산,55630,10,62500,31,기저귀,[나비잠(기저귀)]울트라씬듀얼핏 썸머팬티 대형 6팩
유아동/출산,55000,12,62500,32,기저귀,[나비잠(기저귀)]울트라씬듀얼핏 썸머팬티 점보형 6팩
유아동/출산,59900,50,120000,33,기저귀,프레미뇽 에어스윙 밴드/팬티 4팩 모음+블랭킷 증정
유아동/출산,52900,0,52900,34,기저귀,[팸퍼스]팸퍼스 신제품 통잠팬티 기저귀 5단계 26p x 4팩
유아동/출산,57440,0,57900,35,기저귀,[하기스네이처메이드]2021 네이처메이드 썸머 팬티형 4단계 공용 46매X2팩
생활/주방/건강,15900,38,25900,2,세제/세면용품,[아토세이프]습기제거제 520ml 24개입 옷장 선반 제습제
생활/주방/건강,24680,24,32900,3,세제/세면용품,[다우니]다우니 프리미엄 액체형 세탁세제 실내건조 2.8L 2개
생활/주방/건강,10900,39,17900,4,세제/세면용품,[테크액체세제]테크 파워 액체세제(겸용) 대용량 8L
생활/주방/건강,31840,20,39800,5,세제/세면용품,[다우니]다우니 엑스퍼트 실내 건조 1L 6개 +사은품
생활/주방/건강,19900,66,59700,6,세제/세면용품,[하비비]청개구리 자동 변기 클리너 세정제 6개 (12개월분)
생활/주방/건강,17400,50,34800,7,세제/세면용품,[다우니]초고농축 다우니 섬유유연제 엑스퍼트 실내건조 1L3개s
생활/주방/건강,11900,60,29750,8,세제/세면용품,[피죤]섬유유연제 3100ml x3개 핑크
생활/주방/건강,19900,50,39900,9,세제/세면용품,[리큐]액체세탁세제 리큐 일반2.7L+2.1LX3개+모기채/13920원
생활/주방/건강,11900,25,16000,10,세제/세면용품,[레인보우샵]과탄산소다 3kg 대용량 1+1  베이직
생활/주방/건강,20900,0,20900,11,세제/세면용품,[리큐]진한겔 알카파워 세탁세제 2.1L 6개 (일반)
생활/주방/건강,20900,0,20900,12,세제/세면용품,애경 스파크 세탁세제 9.5Kg 1+1
생활/주방/건강,5900,60,14900,2,주방용품,NEW 뚜껑있는 채반 바스켓 1+1 외 주방용품 베스트
생활/주방/건강,44300,50,88600,3,주방용품,[테팔]테팔 이노바시오 인덕션 프라이팬2종세트
생활/주방/건강,19610,0,19800,4,주방용품,[스위스투가르투]요리집게 핀셋형/웨이브형 1+1  (다용도/고기/데코)
생활/주방/건강,680,0,680,5,주방용품,케릭터 원목 대나무 냄비받침대/1P/냄비받침 받침대
생활/주방/건강,13900,50,27800,6,주방용품,[3M]후레쉬 위생장갑 100+100매 3개세트 총 600매+사은품
생활/주방/건강,54900,50,109800,7,주방용품,[테팔]테팔 퍼펙트 브라운 4종 세트
생활/주방/건강,6840,0,6900,8,주방용품,분리수거 비닐봉투 40L 쓰레기 봉투 재활용 100매
생활/주방/건강,35000,42,60900,9,주방용품,[락앤락]락앤락 밀폐용기/ 간편용기/ 주방잡화 모음전
생활/주방/건강,18900,54,41800,2,샤워기/필터/생활용품,[디얼리빙]호텔수건 180g 10매 / 고급 세면타올 수건
생활/주방/건강,8900,55,19800,3,샤워기/필터/생활용품,[아이리스코리아]마그네틱 자석우산꽂이 US-570
생활/주방/건강,6900,50,13800,4,샤워기/필터/생활용품,[어나더디](1+1) 욕실화 욕실 슬리퍼 북유럽풍/EVA/미끄럼방지
생활/주방/건강,10000,50,20000,5,샤워기/필터/생활용품,3중 필터 샤워기 + 리필필터 10P 외 리빙용품 베스트
생활/주방/건강,17900,55,39800,6,샤워기/필터/생활용품,[보노하우스]모던 틈새수납장 욕실수납장 플라스틱서랍장 4단
생활/주방/건강,16500,0,16500,7,샤워기/필터/생활용품,[제로큐브]21년최신+10%쿠폰) 최고급형 전자 전기모기채 파리채
생활/주방/건강,9900,0,9900,8,샤워기/필터/생활용품,[올리빙]PVC 바지걸이 20P 집게 바지걸이 그레이
생활/주방/건강,32900,52,69800,9,샤워기/필터/생활용품,[홈앤하우스]메탈랙 900 5단 (화이트/블랙) /수납선반 /철제선반
생활/주방/건강,21900,0,21900,10,샤워기/필터/생활용품,[아이리스코리아]3단 투명 플라스틱서랍장 정리함 수납장 리빙박스 S303
생활/주방/건강,19550,15,23000,11,샤워기/필터/생활용품,토루토루 아기 액상세제 2600ml 세탁용 본품/리필 택1
생활/주방/건강,15900,54,35000,12,샤워기/필터/생활용품,[3M]욕실청소용 브러쉬세트 4종 그레이+사은품
생활/주방/건강,20900,54,45800,13,샤워기/필터/생활용품,얼라이브즈 헤링본 3단 서랍장
생활/주방/건강,27900,6,29900,14,샤워기/필터/생활용품,[테리파머]호텔수건 무형광 200g 수건 10장 수건세트 타올 타월
도서/음반,16650,0,16650,18,시/소설,백신과학 기본서 중등 2-2 (2021년용) - 2015 개정 교육과정 / 백점 맞는 핵심노하우가 들어있는 - 201...
도서/음반,14220,0,14220,19,시/소설,미드나잇 라이브러리
도서/음반,14400,0,14400,20,시/소설,개념원리 중학 수학 2-2 (2021년용) - 2015 개정 교육과정 / 2019 중 2 적용 - 2015 개정 교육과정 / 2...
도서/음반,10350,0,10350,21,시/소설,네모아저씨의 페이퍼 블레이드(2)레볼루션-03(네모아저씨의 종이 접기놀이터)
도서/음반,12600,0,12600,22,시/소설,오늘은 이만 좀 쉴게요 -  10만 부 기념 스페셜 에디션
도서/음반,14220,0,14220,23,시/소설,완전한 행복  정유정
도서/음반,8820,0,8820,24,시/소설,EBS 수능완성 국어영역 문학  독서  화법과 작문 (2021) - 2022학년도 수능 연계교재 - 2022학년도 수...
도서/음반,83700,0,83700,25,시/소설,해리포터1권-4권(SET)전10권(해리포터20주년)
도서/음반,16200,0,16200,26,시/소설,체크체크 CHECKCHECK 수학 중 2-2 (2021년용)
도서/음반,11700,0,11700,27,시/소설,EBS 중학 뉴런 수학 3 (하/ 2021년용) - 세상에 없던 새로운 공부법 / 전 단원 무료강의 - 세상에 없던...
도서/음반,26100,0,26100,28,시/소설,파친코 1 2 세트  이민진
도서/음반,12600,0,12600,29,시/소설,기분이 태도가 되지 않게
도서/음반,12600,0,12600,30,시/소설,쎈 SSEN 고등 수학 (하/ 2021) - 2015 개정교육과정 반영
식품,49900,0,50000,35,정관장/홍삼,[천지양]고려홍삼진액스틱 100포 대용량 건강식품
식품,12900,23,16900,36,정관장/홍삼,사과100% 사과꽃향기 사과즙 100mlX50팩(벚꽃에디션)
식품,51500,0,51500,37,정관장/홍삼,[정관장]홍삼정 에브리타임 밸런스 10ml x 30포
식품,29900,0,29900,38,정관장/홍삼,[정원삼]6년근 고려홍삼정 365스틱 홍삼 홍삼스틱 1박스 30포
식품,24410,1,24900,39,정관장/홍삼,[개성인삼농협]개성상인 녹용홍삼스틱 10ml 30포 1+1(총60포)쇼핑백
식품,34880,6,37500,40,정관장/홍삼,[정관장]화애락 밸런스팩( 600mgx60정 550mgx60캡슐)/ 정관장
식품,36540,0,36900,41,정관장/홍삼,6년근고려홍삼정 홍삼을 통채로 스틱 10ml100포/대용량
식품,26900,15,31900,42,정관장/홍삼,사과 100% 사과꽃향기 사과즙 100팩 (벚꽃에디션)
생활/주방/건강,6900,0,6900,23,홈플러스 리빙,[헤드앤숄더](1+1)P G_팬틴콜로서스트리트먼트 극손상 _220ML
생활/주방/건강,16900,0,16900,24,홈플러스 리빙,[테크](1+1)LG생활건강_테크진드기제거액체세제용기 드럼용 _3L
생활/주방/건강,11900,0,11900,25,홈플러스 리빙,[피죤](1+1)피죤_리치퍼퓸섬유유연제시그니처아이스플라워_2L
생활/주방/건강,11670,1,11900,26,홈플러스 리빙,(2+1)(생리대)유한킴벌리_좋은느낌입는오버나이트_대형8P
생활/주방/건강,30810,1,31430,27,홈플러스 리빙,락앤락_튼튼한더블양날개건조대_BLK
생활/주방/건강,14900,0,14900,28,홈플러스 리빙,굿딜_종이컵184ML_1000P
생활/주방/건강,20490,1,20900,29,홈플러스 리빙,H 모나리자_보네르가든하이엔드화장지 천연펄프 3겹 _40Mx30롤
생활/주방/건강,10690,1,10900,30,홈플러스 리빙,[에프킬라]에프킬라_에어로졸 무향 _500MLx3입
생활/주방/건강,13340,0,13400,31,홈플러스 리빙,H 동아제약_박카스F_120MLx20입
생활/주방/건강,10090,1,10290,32,홈플러스 리빙,(행사상품)에너자이저_맥스AA_20입
생활/주방/건강,117600,2,120000,20,건강/의료용품,동방일회용부항컵 1000개(1box) 동방부항컵 동방부항
생활/주방/건강,24900,37,40000,21,건강/의료용품,[굿매너]굿매너 황사방역용 대형 KF94 마스크 화이트 100매_
생활/주방/건강,24750,7,26900,22,건강/의료용품,[3M]넥스케어 비말차단마스크 5개입 화이트 x 20개
생활/주방/건강,8190,7,8900,23,건강/의료용품,[넥스케어]블레미쉬 클리어 커버 114매 (Easy Peel) + 18매 증정
생활/주방/건강,17520,27,24000,24,건강/의료용품,[동국제약]센시안 메디슬리머 릴렉스 (S) /의료용 압박밴드 /사
생활/주방/건강,20900,18,25500,25,건강/의료용품,[브리타]브리타 막스트라플러스 정수기 필터 3개
생활/주방/건강,14630,7,15900,26,건강/의료용품,[3M]블레미쉬 클리어 커버 114매 + 릴리프 111매
생활/주방/건강,19600,2,20000,27,건강/의료용품,듀오덤 엑스트라씬 10x10cm 10매 1박스 상처 습윤밴드
생활/주방/건강,19890,0,19890,28,건강/의료용품,[무로]바라나스 마사지릴 프로+바라나스줄자 1세트
생활/주방/건강,44370,1,44900,29,건강/의료용품,[비타그램]자동전자혈압계 혈압측정기 PG-800B11
생활/주방/건강,39900,11,45000,30,건강/의료용품,[브리타]마렐라XL 3.5L 화이트 +필터 1개월분 (기본구성)
생활/주방/건강,34900,0,34900,31,건강/의료용품,크린조이 KF94 새부리형 마스크 50매 (대형 그레이/블
생활/주방/건강,29900,0,29900,19,공구설비/자재,[국내생산/100매] 타스 새부리형 KF-AD 비말차단 마스크 [블랙]
생활/주방/건강,18900,0,18900,20,공구설비/자재,[듀라셀]알카라인 건전지 AA /20입x2개
생활/주방/건강,19900,11,22400,21,공구설비/자재,[에너자이저]에너자이저 알카라인 패밀리팩 건전지 AA 24입x2개
생활/주방/건강,3800,61,9990,22,공구설비/자재,[모노케어]모노케어 안전커버 멀티탭 안전1등 멀티탭
생활/주방/건강,12240,11,13900,23,공구설비/자재,면장갑100켤레/목장갑/반코팅/코팅/예식/작업용장갑
생활/주방/건강,8720,11,9900,24,공구설비/자재,[네파]네파 심리스 쿨토시 + 블루안트 2X밴더 쿨토시
생활/주방/건강,15900,0,15900,25,공구설비/자재,로케트 파워 알카라인 건전지 AA 36개입
생활/주방/건강,58650,2,60000,26,공구설비/자재,[3M]9002V 특급방진마스크 1곽(25개)
식품,178200,0,178200,45,다이어트,[뉴트리원]시서스 다이어트 5종 체지방 전지현시서스 12주분
식품,21960,1,22400,46,다이어트,[튼튼닷컴]HCA 가르시니아 (6개월분) 다이어트 식품
식품,32200,8,35000,47,다이어트,[녹십초]저분자피쉬콜라겐 비타C 6개월(180포)6박스+스피루리나
식품,32410,7,35000,48,다이어트,[녹십초]저분자피쉬콜라겐 비타C 6개월(180포)6박스+스피루리나
식품,48000,0,48000,49,다이어트,[휴럼]시서스 스피드 다이어트 850mg x 28정 x 1박스 4주분
식품,25680,1,26200,50,다이어트,[일동후디스]일동후디스 하이뮨 프로틴 밸런스 304g x 1통 /HY
식품,162300,0,162300,51,다이어트,프로메가 알티지 오메가3 듀얼 (12개월분) 종근당건강
식품,43900,0,43900,43,건강,[고려은단]고려은단 비타민C1000  600정 (쇼핑백포함)
식품,27510,1,27900,44,건강,[GNM자연의품격]건강한간 밀크씨슬 선물세트 밀크시슬 총 6개월분
식품,21900,15,25900,45,건강,[GNM자연의품격]루테인 11 6박스(총 6개월분)
식품,51500,0,51500,46,건강,[정관장]홍삼정 에브리 타임 밸런스 10ml x 30포 (쇼핑백포함) JJ
식품,24900,0,24900,47,건강,[종근당건강]락토핏 생유산균 키즈 60포 1통 (2개월)
식품,66900,0,66900,48,건강,[종근당건강]프로메가 알티지 오메가3 듀얼 60캡슐 3박스(3개월분)
식품,36900,37,59400,49,건강,[마인트리]마인트리 루테인지아잔틴 6박스 (6개월분) + 크릴오일
식품,99900,0,99900,50,건강,쏘팔코사놀 쏘팔메토 전립선 영양제 소팔메토 130캡슐
식품,28900,50,57800,51,건강,[순수식품]쏘팔메토 로르산 115 옥타코사놀  6개월분(180캡슐)
식품,27370,1,27900,52,건강,[뉴트리디데이]루테인지아잔틴 골드 16:4 / 90캡슐 3박스 3개월분
식품,10770,2,10990,44,캔/오일/조미료,(1+1)목우촌_뚝심_200Gx3
식품,12700,41,21590,45,캔/오일/조미료,[사조참치]사조 고추참치 100g x10캔 (안심따개) /참치캔
식품,14760,0,14900,46,캔/오일/조미료,[동서]리치스 트로피칼 후르츠 칵테일 원터치 850g x 4개
식품,17900,10,19900,47,캔/오일/조미료,[동원참치]야채 참치 100g 15캔
식품,27720,1,28000,48,캔/오일/조미료,[경남제약]경남제약 프라임 대 마종자유 햄프씨드오일100% 30캡슐
식품,14400,41,24480,49,캔/오일/조미료,[사조해표]사조해표 참치액 900ml x 2병 /조미료/액젓
식품,59000,0,59000,50,캔/오일/조미료,[300억/300만병돌파]동결건조 자연조미료 자연한알+마늘한알
식품,7900,0,7900,51,캔/오일/조미료,[백설]올리브유 900ml 1개
식품,18200,20,22800,52,캔/오일/조미료,[다담]된장찌개양념 530g x3
식품,15800,30,22600,53,캔/오일/조미료,[동원에프앤비]동원 고등어 400g x 7캔 /통조림 +랜덤증정
식품,13900,0,13900,46,간편조리/간식,[은하수산]코가 찡 쫄깃쫄깃한 타코와사비 500g
식품,9900,32,14700,47,간편조리/간식,[광동]비타500 젤리 x 20팩/간식/비타민c 유통기한 21/09/27
식품,23900,0,23900,48,간편조리/간식,[닥터유]오리온 닥터유 단백질바 50g 24개
식품,21260,1,21690,49,간편조리/간식,[오뚜기밥]오뚜기_맛있는오뚜기밥_210Gx24입
식품,25420,14,29900,50,간편조리/간식,[비비고]비비고 주먹밥 김치치즈500gx2 + 주먹밥 불고기500gx2
식품,8800,50,17800,51,간편조리/간식,[포스트]포스트 콘푸라이트 600g+600g +사은품랜덤
식품,34900,12,39900,52,간편조리/간식,[Gfresh]프레시지 한입 LA 갈비 2.0kg(500g x4팩)
식품,12900,35,19900,53,간편조리/간식,양평해장국 600g X 4팩 /즉석국 탕 찌개 할인가10970
식품,37500,30,53600,42,생수/커피/음료,[맥심]화이트골드 커피믹스 180Tx2 +사은품랜덤/쿠폰가34500
식품,14900,0,14900,43,생수/커피/음료,[스파클]스파클생수 2L 30병
식품,17900,32,26500,44,생수/커피/음료,[광동]비타500 칼슘 100ml 40병 + 기분좋은 비타민D 10병
식품,25200,0,25200,45,생수/커피/음료,동아오츠카 T 라인바싸 탄산수 500ml 3박스(60입)
식품,19500,30,27900,46,생수/커피/음료,[카누]맥심 카누 아이스 블렌드 100T+오로라스텐컵
식품,39500,30,56500,47,생수/커피/음료,[맥심]모카골드 180T+180T/커피믹스/ +텀블러 쿠폰가 36500원
식품,43500,30,62200,48,생수/커피/음료,[맥심]모카골드 커피믹스 400T  +테이블팟증정/쿠폰가39500원
식품,19130,0,19130,49,생수/커피/음료,[코카콜라]500ml 업소용 PET 24입.
식품,21600,0,21600,50,생수/커피/음료,[서울우유]멸균우유 1000ml x 10입 (1박스)
식품,19700,32,29200,51,생수/커피/음료,[비타500]비타500 100ml x 50병/비타민c/음료수
식품,22900,19,28300,52,생수/커피/음료,[상하목장]저지방1% 멸균우유 200ml 48팩
식품,27330,5,28900,43,김치/반찬,남도밥상 전라도 배추김치 10kg 매일 새로 담근 김치
식품,54560,12,62000,44,김치/반찬,팔공 명품김치 10kg 100%국산농산물사용 / 팔공산김치
식품,10730,1,10900,45,김치/반찬,HACCP 100%우리농산물 파김치1kg 국내산 전라도 김치
식품,36900,0,36900,46,김치/반찬,[마음심은]마음심은 이종임 포기김치 10kg
식품,18720,0,18900,47,김치/반찬,가정식 생포기김치5Kg /해썹인증/발송당일버무려요
식품,21900,0,21900,48,김치/반찬,(국산) 마녀 포기김치5kg / 배추김치
식품,30000,0,30000,49,김치/반찬,[오색소반] 포기김치 5kg
식품,44910,0,44910,50,김치/반찬,김수미 엄마생각 프리미엄 포기김치 9kg
식품,29110,1,29700,51,김치/반찬,[종가집]종가집 우리땅 열무김치 5kg 무료배송 종갓집 김치
식품,17800,6,19000,52,김치/반찬,한돈 떡갈비  (총 20장 1.4kg) 한우와 한돈의 조합
식품,1460,2,1490,53,김치/반찬,홈플러스시그니처_국산콩_부드러운순두부_400G_PB
식품,47930,1,48900,54,김치/반찬,(국내제조)프레존 명이나물 10KG/A급동북명이
식품,2980,0,2990,40,수산,(행사상품)대천김_김자반_60gx2봉
식품,47900,0,47900,41,수산,통영 우리바다 장어 세트
식품,28500,0,28500,42,수산,여수고기)노르웨이 저온숙성 순살 고등어 2kg 10-12팩
식품,10690,1,10900,43,수산,(행사상품)부드러운2.5mm백진미오징어채_180gx2 봉 
식품,13900,40,23200,44,수산,[해야미]튀김쥐포 연육 80% 100장
식품,16900,5,17900,45,수산,광천재래전장김 20봉 (15%쿠폰+사은행사 )갓 구운 김
식품,18900,0,18900,46,수산,건건당 뽀얀자태 백진미채 1kg/대한민국동행세일 30%
식품,20740,5,22000,47,수산,[하남쭈꾸미]쭈꾸미볶음 350g 3팩(G)
식품,7900,50,15800,48,수산,쫄깃하고 간편한 자숙 소라 슬라이스 150g + 초장증정
식품,16570,1,16900,49,수산,서래푸드 건어물 백진미채 1kg
식품,10860,27,14900,28,축산,냉동 국내산 한돈 오돌뼈 500g + 500g  (매콤소스증정)
식품,12730,2,12990,29,축산,냉동_옛날복고_돼지삼겹살 스페인산 _800 g 팩 
식품,20400,0,20400,30,축산,소원농장 무항생제 동물복지 유정란 40구 계란
식품,10360,4,10900,31,축산,제주안심밥상 냉장 제주흑돼지 구이살 400g x 5팩 2kg
식품,20810,4,21900,32,축산,[Gfresh](누리푸드)한번도 얼리지않은 눈꽃살치살 250gX2팩
식품,5610,4,5900,33,축산,제주안심밥상 냉장 제주흑돼지 구이살 400g x 3 1.2kg
식품,1740,0,1740,34,축산,(행사상품)척아이롤 목심+등심  호주산쇠고기 _100 g
식품,6490,45,11800,35,축산,제주안심밥상 돼지특수부위 뒷고기 250g x 5팩 1.25kg
식품,40090,1,40900,34,쌀/잡곡,김포 고시히카리 쌀 10kg 20년산 (박스포장)
식품,61900,0,61900,35,쌀/잡곡,(흥해농협) 맑은삼광쌀 상등급 20kg 20년산
식품,30900,0,30900,36,쌀/잡곡,[이쌀이다] 2020년 백미 10kg
식품,61900,0,61900,37,쌀/잡곡,[20년산][명가미곡]지리산메뚜기쌀 백미(20Kg)/당일도정/박스포장/직접 도정한 밥맛 좋은 쌀
식품,76520,1,78000,38,쌀/잡곡,[철원 오대쌀]동송농협 메뚜기표 철원오대쌀 20kg 2020년산 햅쌀
식품,54900,12,62900,39,쌀/잡곡,자연미소 20kg 20년산 (당일도정)
식품,35500,0,35500,40,쌀/잡곡,하루세끼쌀((신동진쌀))10kg 단일품종 2020년 햅쌀
식품,27230,0,27500,41,쌀/잡곡,국산 서리태 2kg 속청 2020년산 햇곡 쿠폰가 23380원
식품,56340,0,56900,42,쌀/잡곡,윤쌀 10kg+10kg 쌀 20년산 (박스 포장)
식품,74900,0,74900,43,쌀/잡곡,농협예산 특등급 삼광미 총 20kg (10kg+10kg)
생활/주방/건강,42000,0,42000,12,반려동물용품,[캣차우]퓨리나 캣차우 고양이사료 11.3kg 1개
생활/주방/건강,23430,1,23900,13,반려동물용품,[강블리]강블리라이프 고흡수 애견패드 16g 100매 X 4
생활/주방/건강,47900,0,47900,14,반려동물용품,[로얄캐닌]로얄캐닌 인도어 7+ 3.5kg
생활/주방/건강,26900,10,29900,15,반려동물용품,[프리스키]프리스키 파티믹스 비치사이드 고양이간식 60g x10개
생활/주방/건강,29930,4,31500,16,반려동물용품,뉴블루캣20kg 고양이사료길고양이사료
생활/주방/건강,50960,2,52000,17,반려동물용품,뉴트로내추럴초이스 캣 인도어 닭고기 현미 6.35kg
생활/주방/건강,27490,1,27900,18,반려동물용품,[아몬스]국산 절약형 패드 400매 강아지/애견/배변/용품/20g
생활/주방/건강,29050,5,30900,19,반려동물용품,[시저]CESAR (시저캔) 9종 100G 24캔 / 2가지맛 선택가능 12캔+12캔 / 신상품 4종 출시/ 마즈
생활/주방/건강,30380,2,31000,20,반려동물용품,[시저]시저 쇠고기 BEST 맛 100g 4종x6(24개)
생활/주방/건강,24460,1,24900,21,반려동물용품,이거조아패드 소형 20g 400매 강아지 애견 배변 용품
생활/주방/건강,27760,0,27900,22,반려동물용품,브프캣 20kg 길고양이 길냥이 대용량 사료
생활/주방/건강,50960,2,52000,23,반려동물용품,[그리니즈]그리니즈 티니 오리지널 1.02kg
생활/주방/건강,33900,12,38960,10,문구/사무용품,[미스터카피]미스터카피 A4 복사용지 A4용지 80g 2500매 2박스
생활/주방/건강,7900,50,15800,11,문구/사무용품,야외 곤충채집 풀세트(잠자리채+채집통+곤충관찰대)
생활/주방/건강,38600,12,44360,12,문구/사무용품,[더블에이]더블에이 A4 복사용지  75g 2BOX 4000매/A4용지
생활/주방/건강,8900,50,17800,13,문구/사무용품,[카카오프렌즈]카카오프렌즈 노트/볼펜 알찬 모음전
생활/주방/건강,4900,50,9800,14,문구/사무용품,4단 펜꽂이 연필꽂이 4P 세트
생활/주방/건강,39400,12,45280,15,문구/사무용품,[밀크]밀크 A4용지 80g 2박스(4000매) A4 복사용지 복사지
생활/주방/건강,30900,12,35510,16,문구/사무용품,엑소(EXXO) A4 복사용지(A4용지) 75g 2BOX(5000매)
생활/주방/건강,45400,12,52180,17,문구/사무용품,[더블에이]더블에이 A4 복사용지 A4용지 80g 2500매 2박스
생활/주방/건강,13500,0,13500,1,손소독제/소독기기,[베베숲][베베숲] 버그프리_벌레기피제 1+1
생활/주방/건강,55000,0,55000,16,악기/취미/원예용품,고추끈 매는 클립
