category_name,dis_price,discount_pct,ori_price,ranking,sub_category_name,title
식품,46900,0,46900,61,건강,[GC녹십자]포스트바이오틱스 4g x 3박스
식품,19900,16,23900,45,캔/오일/조미료,[동원참치]야채 참치 100g 15캔
식품,24900,3,25900,46,캔/오일/조미료,[스팸]CJ제일제당 스팸 클래식 200gx10
식품,45410,8,49900,47,캔/오일/조미료,[풀무원]풀무원 살아있는 실의 힘 국산콩 냉동나또 40팩
식품,12900,18,15900,48,캔/오일/조미료,[동원참치]라이트 스탠다드 참치 100g 5캔+고추 참치 100g 5캔
식품,7600,6,8100,49,캔/오일/조미료,[오뚜기]고소한참기름 500ml
식품,58900,1,59900,50,캔/오일/조미료,[해통령]체험분5알   더 간편한 육수명장 ( 기본 165알+사골 40알 총 205알 )
식품,15800,0,15800,51,캔/오일/조미료,캐인슈가 태국 비정제 사탕수수원당10kg
식품,5790,0,5790,52,캔/오일/조미료,[해찬들]CJ_해찬들고기전용쌈장_450G
식품,30000,0,30000,53,캔/오일/조미료,신안섬 천일염 17년산 20kg
식품,26380,11,29900,54,캔/오일/조미료,1:햇 고춧가루/HACCP/1kg(500g_2팩)보통매운 중간굵기
식품,28900,12,32900,55,캔/오일/조미료,[리챔]리챔 오리지널 340g 10캔
식품,7310,1,7450,56,캔/오일/조미료,[해찬들]CJ_해찬들사계절쌈장_1KG
식품,57900,0,57900,57,캔/오일/조미료,남영양농협  햇살촌 영양청결고춧가루 500gX4팩
식품,8810,2,8990,58,캔/오일/조미료,[사조]사조_살코기참치_100Gx8
식품,10900,41,18530,59,캔/오일/조미료,[사조해표]해표 포도씨유 식용유 900mlx1개 +해바라기유500mlx2개
유아동/출산,10300,0,10300,71,신생아의류/잡화,국산 순면100% 아기 무형광 가제손수건 20장
유아동/출산,36600,0,36600,72,신생아의류/잡화,[압소바](대구신세계)[가을 겨울 출산2종]뚜아배냇가운+샤인뱀부저고리
유아동/출산,24900,18,30400,73,신생아의류/잡화,[압소바](신세계본점)[여름출산]배냇저고리2종 사피+샤이니저고리//(AVB10108/AWB10113)블루
유아동/출산,36630,11,41200,74,신생아의류/잡화,[안나앤이브]스와들 스트랩 머슬린/속싸개/신생아속싸개/머슬린속싸개/여름속싸개
유아동/출산,44500,0,44500,75,신생아의류/잡화,스와들미 속싸개 럭스에디션 2입 (지퍼형 속싸개)
유아동/출산,26900,0,26900,76,신생아의류/잡화,미우베베 순면 거즈 블랭킷 신생아용품 아기 속싸개3P
유아동/출산,29830,0,30000,77,신생아의류/잡화,[와우컵] 외출필수품 유아컵 207/296ml 세트 (베이비+키즈 트라이탄/뚜껑포함) /어린이집필수템/흘림방지
유아동/출산,18200,0,18200,78,신생아의류/잡화,[오가닉맘]주니아여아칠부내의(MFS2EE24)
유아동/출산,24430,28,34400,79,신생아의류/잡화,[압소바][대구백화점 II관] [압소바]버디뱀부7부내의(AWB10303)
유아동/출산,24900,17,30000,80,신생아의류/잡화,[블루독베이비][블루독베이비] B.I메쉬민소매상하복외2종  40370-672-06-BON
유아동/출산,27800,0,27900,81,신생아의류/잡화,그린베베/여름외출복/원피스/남아정장/상하복/우주복
유아동/출산,28960,9,32170,82,신생아의류/잡화,줄무늬 머리띠 바디수트 아기옷 롬퍼 영유아 간절기
유아동/출산,21240,28,29500,83,신생아의류/잡화,[뉴에라키즈] 탱크탑 유아상하복세트 12157084
유아동/출산,16200,10,18000,84,신생아의류/잡화,[밤부베베]오리지널 솜사탕 거즈손수건 10장
유아동/출산,12000,0,12000,85,신생아의류/잡화,[마더케이][마더케이] 일회용 프리미엄 Thin 수유패드 108매
유아동/출산,30000,0,30000,74,임부복/용품,[마더스베이비]원터치 에어실크수유브라팬티세트 엘블루 _MB99RAZ06
유아동/출산,52000,0,52000,75,임부복/용품,[리메스카]임산부 청소년 튼살크림 소아비만 어린이 튼살크림
유아동/출산,6370,2,6500,76,임부복/용품,빅사이즈 스포츠 브라 임산부 속옷 수유브라 브래지어
유아동/출산,71540,2,73000,77,임부복/용품,클라란스  NEW  바디 파트너 (예비맘 크림) 세트
유아동/출산,42800,0,42800,78,임부복/용품,멜로우버디 EVER 백색소음기 화이트노이즈
유아동/출산,53000,0,53000,79,임부복/용품,[프라젠트라]프라젠트라 마더스 벨리 크림 200g
유아동/출산,74390,1,75900,80,임부복/용품,[비오템]비오템 베르제뛰르 크림 400ml 예비맘 오일
유아동/출산,16020,11,18200,81,임부복/용품,여성 끈조절 풍기 인견 롱슬립 [부드럽고 시원한] / 속옷 / 슬립/ 모띠마마
유아동/출산,56210,23,73000,82,임부복/용품,[마더피아]임신전후노와이어수유브라RBR6074D유아손수건
유아동/출산,10000,0,10000,83,임부복/용품,[마더피아](신세계강남점)임산부산전산후겸용수유브라/RBR6094B/C/D/E
유아동/출산,19410,1,19800,84,임부복/용품,랩 루즈 원피스/임부복 만삭까지 끈조절 55~110/핫세일
유아동/출산,37000,0,37000,85,임부복/용품,[아토팜]아토팜 매터니티 크림 150ml 2개 (+크림40ml+오일40ml)
유아동/출산,38130,1,38900,86,임부복/용품,[아토팜]아토팜 매터니티 마사지오일 120mlx2개 +튜브20mlx4개
유아동/출산,23900,0,23900,87,임부복/용품,임산부 바게트청바지 762 빅사이즈임부복 찢데님 팬츠
유아동/출산,19800,10,22000,88,임부복/용품,임부복 시원한 린넨/마 박스롱티/원피스 예쁜 여자/옷
유아동/출산,14610,1,14900,73,장난감/완구,물고기 가득 뚜껑 바구니 낚시 장난감
유아동/출산,14620,0,14700,74,장난감/완구,[손오공]터닝메카드 전품목 에반 타나토스
유아동/출산,16900,0,16900,75,장난감/완구,[스노우키즈]퐁글 스노우키즈 유아물감 감성물감1000ml 15색
유아동/출산,22540,2,23000,76,장난감/완구,삼진 캐치티니핑 말하는 하츄핑
유아동/출산,1270,1,1290,77,장난감/완구,[아모스]아모스 탱탱 아이클레이 리필용 50g
유아동/출산,12760,7,13860,78,장난감/완구,[미미월드] 크리스탈 레진아트 레진젤 리필
유아동/출산,12990,0,12990,79,장난감/완구,[아모스] 아이클레이600g
유아동/출산,22300,0,22300,80,장난감/완구,아동 물놀이 용품 보행기 튜브 유아 구명조끼 부력복
유아동/출산,9900,0,9900,81,장난감/완구,소꿉놀이 자석 낚시놀이 장난감 55세트
유아동/출산,16740,7,18000,82,장난감/완구,(아이스크림몰) 옥이샘의 룰렛 돌림판 (발표  당첨  번호 뽑기)
유아동/출산,6200,0,6200,83,장난감/완구,신원유수지 비펠트지-3마x1롤 /비접착(구분1번504-534)
유아동/출산,33290,5,35410,84,장난감/완구,[손오공]헬로카봇 그랜져 호크
유아동/출산,14000,0,14000,85,장난감/완구,아모스 아이클레이 낱색 400g /10색상/ 탱탱아이클레이
유아동/출산,33120,2,34000,86,장난감/완구,아쿠아매직 보글보글 요리놀이 장난감 만들기 놀이
유아동/출산,436100,2,445000,87,장난감/완구,[스텝2][스텝2] 엘레강스 키친
유아동/출산,21500,0,21500,74,출산/유아용품,[바이오가]베이비 오일프리 헤어 바디클렌저 지성용 바디워시
유아동/출산,110000,8,120000,75,출산/유아용품,창비 재미있다 우리 고전 세트1 (1권~10권)
유아동/출산,30000,50,60000,76,출산/유아용품,블루인더스 블루본 KF80 소형 마스크 50매
유아동/출산,15000,0,15000,77,출산/유아용품,[닥터아토비]함소아 아이스겔 밴드 18매 X 6SET
유아동/출산,38520,0,38900,78,출산/유아용품,[아토팜]아토팜 수딩 젤로션 200mlx2개 대용량 +젤 40ml 증정
유아동/출산,10800,0,10800,79,출산/유아용품,설민석의 한국사 대모험 17 : 6 · 25 전쟁편 : 황금순 할머니의 소원  설민석 스토리박스
유아동/출산,15840,1,16000,80,출산/유아용품,[베베가닉]유아 신생아 베이비 아기 자외선차단 선크림
유아동/출산,14530,1,14700,81,출산/유아용품,[키즈세이프]어린이 유아 칫솔 16개+냉감데오시트15매x1개
유아동/출산,36960,4,38900,82,출산/유아용품,[비바텍](현대Hmall)[비바텍]럭스360 레인보우 유아/어린이칫솔 7개세트(2단계6개+3단계1개)
유아동/출산,9790,2,9990,83,출산/유아용품,[킨쵸]당일배송 킨초 카오링 모기 퇴치 팔찌 천연 퇴치밴드
유아동/출산,9900,10,11000,84,출산/유아용품,[예림당]오늘출발 5+1 Why 시리즈 사은품비교 과학 외 세계사/한국사/인문사/고전/교과서/피플/코딩/개정판
유아동/출산,23900,0,23900,85,출산/유아용품,[포멀비]올인원 바스샴푸 어린이샴푸 바디워시 사과+복숭아
유아동/출산,13900,69,45000,86,출산/유아용품,[키즈아이콘](특가+15%쿠폰) 뽀로로 인기 사운드북 스티커북 할인전
유아동/출산,85000,3,88000,87,출산/유아용품,[젤리맘]젤리맘 무나체어 범보의자 구름4종세트
유아동/출산,65000,13,75000,88,출산/유아용품,한솔수북  도대체 뭐라고 말하지 1~5권 세트 (마더스카페)
유아동/출산,3600,0,3600,77,홈플러스 베이비,남양유업_아이꼬야감자퐁_30G
유아동/출산,37150,1,37900,78,홈플러스 베이비,[노발락1단계]커머스파크_노발락골드 1단계_800g
유아동/출산,17040,0,17040,79,홈플러스 베이비,일동후디스_트루맘뉴클래스액상분유2단계_240MLx12P
유아동/출산,2900,0,2900,80,홈플러스 베이비,[엘빈즈]엘빈즈_한끼뚝딱우리아이무항생제한우사골곰탕 1팩 _150G
유아동/출산,2800,0,2800,81,홈플러스 베이비,[요미요미]GD 매일유업_요미요미빨강야채와과일_100MLx2
유아동/출산,3900,0,3900,82,홈플러스 베이비,아이배냇_곡물친구블루베리_40G
유아동/출산,8900,0,8900,83,홈플러스 베이비,[크리넥스]유한킴벌리_크리넥스수앤수코튼클린오리지널 캡형 _72매x6입
유아동/출산,3900,0,3900,84,홈플러스 베이비,[맘마밀]매일유업_요미요미유기농쌀과자 초록 2단계_25G
유아동/출산,4200,0,4200,85,홈플러스 베이비,일동후디스_냠냠바로먹는짜장소스_80Gx2입
유아동/출산,4590,0,4590,86,홈플러스 베이비,일동후디스_순딸기과일칩_12G
유아동/출산,1900,0,1900,87,홈플러스 베이비,일동후디스_키요그릭요거트젤리청포도_50G
유아동/출산,3600,0,3600,88,홈플러스 베이비,남양유업_아이꼬야양파퐁_30G
유아동/출산,22350,0,22350,89,홈플러스 베이비,[일동후디스]일동후디스_헤모틴틴플러스_90G
유아동/출산,5990,0,5990,90,홈플러스 베이비,파머스팩토리_유기농라이스칩블루베리_15Gx3
유아동/출산,2900,0,2900,91,홈플러스 베이비,[남양]남양유업_맘스쿠킹소불고기 12개월 _100G
유아동/출산,9710,1,9900,92,홈플러스 베이비,유한킴벌리_크리넥스마이비데 리필형 _42매x6입
ALL,19900,9,22000,184,All,[종근당]종근당 블루베리맛 프로바이오틱스 유산균  30포x4박스
ALL,13900,20,17500,185,All,[팔도비빔면]팔도 비빔면 130g x 20봉 (5x4번들)
ALL,19900,0,19900,186,All,볶음땅콩 3.75kg 알큰사이즈/ 너트리
ALL,12900,70,43000,187,All,패션라인 여름블라우스 원피스/티셔츠/니트/빅사이즈
ALL,10900,39,17900,188,All,[테크액체세제]테크 파워 액체세제(겸용) 대용량 8L
ALL,6900,70,23000,189,All,M~4XL 남여 쿨론티/면 반팔/쿨긴팔/기능성/빅사이즈
ALL,9900,70,33000,190,All,투투/여름신상 린넨/배기/슬랙스/청바지/반바지 5XL
ALL,17400,0,17400,191,All,[코카콜라](본사직영) 스프라이트 제로 355ml캔 24입
ALL,14900,66,44700,192,All,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형
ALL,7900,69,26300,193,All,[라벨영]호랑이비누 1+1/피부결점완화+진정클렌징/천연수제비누
ALL,29900,0,29900,194,All,[모나리자] 기획특가  [모나리자] 프리미엄 화장지 30미터 90롤
ALL,47900,0,47900,195,All,[신일전자]신일 기본형 선풍기 SIF-12PNX
ALL,12900,69,42000,196,All,[순수한면]순수한면 ZERO 대형 14P x 4+1팩.
ALL,19800,34,30000,197,All,[진라면]진라면 순한맛 40봉
ALL,22900,66,68700,198,All,[닥터방기원]랩 탈모샴푸 1Lx3+씨솔트스케일러200ml+사은품
유아동/출산,17000,32,25000,73,유아동가방/잡화 ,[노스페이스키즈(백)] 키즈 워터 캡 [NE3CL05]
유아동/출산,23900,0,23900,74,유아동가방/잡화 ,[썬글레이드]UV 아쿠아캡 와이드플랩캡/물놀이모자/아동모자/썬캡
유아동/출산,26000,0,26000,75,유아동가방/잡화 ,[스테판조셉]컬러체인징 우산
유아동/출산,24650,15,29000,76,유아동가방/잡화 ,[블랙야크키즈][블랙야크키즈] 넓은 챙과 차양으로 차단이 용이한 아동 모자 [와이어플랫썬햇]
유아동/출산,7900,0,7900,77,유아동가방/잡화 ,봄/여름 신상 아동 페이크삭스 덧신/발목 양말 모음전
유아동/출산,22900,0,22900,78,유아동가방/잡화 ,[베이비반즈]베이비반즈 썬글레이드 국민 물놀이모자 UV 플랩캡
유아동/출산,35900,0,35900,79,유아동가방/잡화 ,[뉴발란스키즈]젤리 선캡/NK8BBS304U
유아동/출산,28800,0,28800,80,유아동가방/잡화 ,뽀로로가방  미아방지가방 아기가방 유아 아기백팩
유아동/출산,19900,0,19900,81,유아동가방/잡화 ,[니콜]니콜 아동 선글라스 균일가 세일
유아동/출산,9900,23,12900,82,유아동가방/잡화 ,애플트리  아동용 썸머UV 플랩캡 키즈 모자 물놀이
유아동/출산,49900,0,49900,83,유아동가방/잡화 ,[썬글레이드][썬글레이드] 물놀이 썬캡 UV 와이드 아쿠아 플랩캡 패밀리 패키지(성인/아동 택2)
유아동/출산,12900,70,43000,84,유아동가방/잡화 ,성인/아동 3중필터 일회용 캐릭터 마스크
유아동/출산,18900,0,18900,85,유아동가방/잡화 ,프로월드컵키즈 헬로키티 중형 블랙마스크 100매입
유아동/출산,8700,10,9700,86,유아동가방/잡화 ,갓쉴드 레인보우 제니 패션 마스크 대형 소형 20매
유아동/출산,15900,0,15900,87,유아동가방/잡화 ,[온아이]붕붕몰 유치원생 초등학생 비오는날 캐릭터 우비 B31
유아동/출산,13900,0,13900,88,유아동가방/잡화 ,[프로월드컵]프로월드컵키즈 초소형 허티베어마스크 개별포장 100매
유아동/출산,26000,0,26000,75,유아동신발 ,정품  크록스 바야밴드 클로그 키즈 205100-4SL 디지털아쿠아
유아동/출산,49000,0,49000,76,유아동신발 ,[토박스](신세계강남점)[토박스] 다이노솔즈    반짝반짝   빛나는 공룡 샌들  티렉스 홀로그램 샌들 DNKCB2TS...
유아동/출산,41100,1,41900,77,유아동신발 ,[크록스 정품] 툴룸 여성샌들 206107-1CQ
유아동/출산,23800,0,23800,78,유아동신발 ,주니어 아동 키즈 어린이 초등학생 여아샌들 샌달
유아동/출산,23600,0,23600,79,유아동신발 ,[아디다스]아디다스 본사슈퍼스타 360 삭 I /EG5725
유아동/출산,37310,5,39500,80,유아동신발 ,[휠라][휠라 공식파트너] 키즈 스키퍼플렉스 아동운동화 (3RM01250D-013)
유아동/출산,34900,0,34900,81,유아동신발 ,크록스 HY 크록스 크록밴드 클로그 키즈 스터코멜론
유아동/출산,35900,0,35900,82,유아동신발 ,[빔보빔바](신세계하남점)빔보빔바 판초우비 키즈레인코트
유아동/출산,28510,13,33150,83,유아동신발 ,[아디다스키즈]아디다스키즈 알타벤쳐 CT I FY8933_ST
유아동/출산,44700,0,44700,84,유아동신발 ,[아디다스]아디다스 키즈 테렉스 아그라빅 보아 (EF3635)
유아동/출산,3300,45,6000,85,유아동신발 ,지비츠 세트 피규어 포함 테마별 구성 야광 3D입체
유아동/출산,22680,0,22900,86,유아동신발 ,[크록스]크록스 키즈 바야밴드 클로그 차콜 205100 어린이샌들
유아동/출산,6800,0,6800,87,유아동신발 ,특가세일 유아 아동 슬리퍼 샌들 실내화 여름 신발
유아동/출산,27500,0,27500,88,유아동신발 ,[페이퍼플레인키즈]PK7002 아동 운동화 유아 신발 아동화 남아 여아 단화
유아동/출산,41230,2,42500,89,유아동신발 ,[크록스]크록스 키즈 라이트라이드 클로그 K 블랙 205964-066
유아동/출산,9900,70,33000,74,유아동의류,[바브키즈]바브키즈 여름신상출시 남여공용 데일리아이템
유아동/출산,12900,0,12900,75,유아동의류,[탑텐키즈](신세계의정부점)남아)래쉬가드세트(MKA2IP1901)
유아동/출산,12900,70,43000,76,유아동의류,[팬콧]팬콧 남녀 아동 여름 티셔츠/레깅스/팬츠
유아동/출산,6900,0,6900,77,유아동의류,[젤리스푼]아동복/파격균일가6900원/반팔티/여아레깅스/반바지
유아동/출산,49000,0,49000,78,유아동의류,[빈폴키즈]빈폴키즈 21SS 여름 BEST ITEM
유아동/출산,29900,3,30900,79,유아동의류,[AQUARIUS]아동 수영복 남아 여아 주니어 래쉬가드 AQPL 001세트
유아동/출산,4900,16,5900,80,유아동의류,[토이키즈]국산 아동내의 4900~유아 아동 주니어 무형광
유아동/출산,9900,70,33000,81,유아동의류,[베베쥬]10%할인/여름 반팔 티셔츠/블라우스 모음
유아동/출산,9900,70,33000,82,유아동의류,[몰리멜리]여아원피스/여아의류/티셔츠/상하복/유아원피스
유아동/출산,45430,23,59000,83,유아동의류,[베네통키즈]옴브레래쉬가드SET QCET09031
유아동/출산,60940,31,89600,84,유아동의류,[노스페이스키즈(백)] 키즈 세이브오션 집업세트 [NJ5JL05]
유아동/출산,35200,0,35200,85,유아동의류,미우 여름마크점퍼 주니어 내셔널 바람막이 후드집업
유아동/출산,12780,26,17500,86,유아동의류,[대구백화점 II관] [지프키즈]키즈 썸머 반팔 13종 (KL3TSU092)
유아동/출산,39200,0,39200,87,유아동의류,[디스커버리][디스커버리] 키즈 세트형 래쉬가드 DKSW52031
유아동/출산,15640,22,20300,88,유아동의류,[휠라키즈]키즈 FILA ITALIA 퍼포먼스 반바지/FK2FPD2203X
패션의류,7900,69,26300,32,언더웨어,[비너스 자스민]A-D컵/브라/팬티/세트/노와이어/남영비비안 外
패션의류,19900,69,66000,33,언더웨어,[세컨스킨](25%쿠폰)세컨스킨본사/친환경모달/베스트언더웨어1+1
패션의류,12900,70,43000,34,언더웨어,[아날도바시니]트렁크팬티 세트 남자 남성 팬티 속옷 빅사이즈 사각
패션의류,6300,70,21000,35,언더웨어,[휠라언더웨어]휠라 남성 언더웨어 드로즈/트렁크/브리프/팬티/런닝
패션의류,10900,69,36300,36,언더웨어,브라썸/브라팬티세트 ABCD컵/왕뽕/빅사이즈/여성속옷
패션의류,29900,40,49900,37,언더웨어,[자주]자주 숨 브라캐미솔 트렁크 세트 3종 택1
패션의류,6900,70,23000,38,언더웨어,[란제리아]비비안외 국산 주니어 브라 팬티 속옷 학생 단계별
패션의류,53910,0,53910,39,언더웨어,벨리츠  21SS ONLY 쇼핑엔티 인견 네모팬티 6종 시
패션의류,20900,0,20900,40,언더웨어,[제임스딘]남성팬티/드로즈/남자속옷/패브릭드로즈/5종세트/속옷
패션의류,25900,69,86300,41,언더웨어,[아날도바시니]드로즈10매 세트 남자 남성 팬티 속옷 빅사이즈 스판
패션의류,11120,20,13900,42,언더웨어,노와이어 플렉서블 브라팬티 세트 4컬러 택1(LSET134)/ 비너스 아르보
패션의류,15940,10,17900,43,언더웨어,[푸마][푸마바디웨어] 판매BEST [푸마] 여성 브이 에어리 브라팬티 2종 택일
패션의류,8500,69,28300,44,언더웨어,[이너리즘]이너리즘 에어 3장세트 시원하고 편한 쿨 모달나시 외
패션의류,6900,0,6900,45,언더웨어,[이너리즘]1+1 오픈백 노와이어 스포츠브라탑 2장/노라인팬티
패션의류,19900,69,66300,32,남성의류,[지이크](17%쿠폰)지이크 파렌하이트 신상린넨셔츠/린넨팬츠外
패션의류,12900,70,43000,33,남성의류,[핫코드]여름 남자 면바지/빅사이즈/슬랙스/조거/스판/옷/행사
패션의류,10800,70,36000,34,남성의류,아이스냉감/스판/린넨/트레이닝바지/반바지
패션의류,8900,69,29600,35,남성의류,5부 오버핏 반팔 티셔츠 남자여성 남녀공용 여름 면티
패션의류,9900,70,33000,36,남성의류,반팔티/M~5XL/티셔츠/V넥/무지티/빅사이즈/남자반팔티
패션의류,13900,69,46300,37,남성의류,[핫코드]신상 남자셔츠/빅사이즈/린넨/체크/오버핏/와이/행사
패션의류,15040,15,17900,38,남성의류,[엠폴햄](현대백화점)프로젝트엠 남성 린넨 혼방 밴딩 팬츠 택1 (EPB2PP1500)
패션의류,2900,0,2900,39,남성의류,남녀 코마사 면 무지티 균일특가
패션의류,9900,70,33000,40,남성의류,아이스냉감/균일가/스판/린넨/반바지/반팔반바지세트
패션의류,8900,69,29600,41,남성의류,[에비수]에비수 브랜드 티셔츠/반팔티/바람막이/데님
패션의류,45500,69,151600,42,남성의류,[by파크랜드]by파크랜드_여름본격오픈 세일/봄 최종가
패션의류,11000,69,36300,43,남성의류,[에프알제이]15%쿠폰 FRJ 신상 티셔츠+사은품/세일 팬츠 상품 모음
패션의류,8900,69,29600,44,남성의류,[슈프림]반바지 트레이닝팬츠 남자 여성 츄리닝 세트 5부바지
패션의류,10800,70,36000,45,남성의류,여름바지 5부/7부/남자반바지/남성반바지/청반바지
패션의류,49800,17,60000,46,남성의류,[지이크][지이크] S/S 춘하 네이비/블루 체크 셋업수트 2종 택 1 PXJ2019IS PXJ20
패션의류,9900,70,33000,32,여성의류,메이킹유 여름니트/원피스/블라우스/가디건 빅사이즈
패션의류,9900,70,33000,33,여성의류,다인나/균일가/여성의류/롱/미니/쉬폰/프릴/원피스
패션의류,9900,70,33000,34,여성의류,메이킹유 여름원피스/블라우스/니트/가디건 빅사이즈
패션의류,6900,70,23000,35,여성의류,[데일리앤]여름신상/루즈핏/빅사이즈/브이넥/레터링/롱티셔츠
패션의류,5900,69,19600,36,여성의류,시원한 아이스 쿨 바지 세트/파자마/원피스
패션의류,6900,70,23000,37,여성의류,365룸 여름신상 루즈핏 티셔츠/빅사이즈/팬츠/원피스
패션의류,9900,70,33000,38,여성의류,데이데이 여름 블라우스/티셔츠/원피스/팬츠/니트
패션의류,6900,69,22900,39,여성의류,애플힙 쿨링팬츠 빅사이즈 4XL 슬랙스/8부/반바지
패션의류,12900,70,43000,40,여성의류,[SOUP]17%쿠폰 여름 인기 상품 모음전 원피스/티셔츠/팬츠
패션의류,19900,60,50000,41,여성의류,[에잇세컨즈]쿠폰10%남녀 인기 여름상품 슈퍼세일 티셔츠/원피스外
패션의류,14900,69,49500,42,여성의류,[샐리]여름맞이 COOL~한 특가  린넨/루즈핏/쿨링 BEST 모음
패션의류,15900,70,53000,43,여성의류,스웨덴세탁소 여름NEW 빅사이즈/롱원피스/데님/4XL
패션의류,6900,70,23000,44,여성의류,더다다 신상 빅사이즈 루즈핏/원피스/팬츠/레깅스
패션의류,12900,70,43000,45,여성의류,에이블린 여름SALE 원피스/롱티셔츠
패션의류,9900,70,33000,46,여성의류,홈쇼핑히트 21S/S 블라우스/원피스/티셔츠/팬츠 外
패션의류,15000,50,30000,32,브랜드 진/캐쥬얼 ,[잠뱅이]17% 할인쿠폰 잠뱅이 여름 반팔티/반바지 기획전
패션의류,28000,20,35000,33,브랜드 진/캐쥬얼 ,[지프]80주년 나침판 티셔츠_Navy
패션의류,9900,70,33000,34,브랜드 진/캐쥬얼 ,[에비수]에비수 브랜드 반팔티/티셔츠/바람막이/점퍼/데님
패션의류,29000,0,29000,35,브랜드 진/캐쥬얼 ,[나이키]나이키 정품 나이키 스우시원형국가 반팔티 CT6871
패션의류,14200,51,29000,36,브랜드 진/캐쥬얼 ,지프 빅로고 티셔츠_Violet
패션의류,14200,51,29000,37,브랜드 진/캐쥬얼 ,지프 스몰로고 티셔츠_D/pink
패션의류,23000,69,76660,38,브랜드 진/캐쥬얼 ,[잠뱅이]17% 할인쿠폰 잠뱅이 여름 데님 기획전
패션의류,8800,20,11000,39,브랜드 진/캐쥬얼 ,[지오다노][지오다노] 011502 폴로 피케 반팔티(행사컬러)
패션의류,18400,20,23000,40,브랜드 진/캐쥬얼 ,[지오다노][지오다노] 011503 슬럽 반팔 폴로
패션의류,5900,69,19600,41,브랜드 진/캐쥬얼 ,[뱅뱅]리트머스/뱅뱅 여름세일 데님/반팔티/팬츠 외
패션의류,56880,10,63200,42,브랜드 진/캐쥬얼 ,[랩](랩 LAP)슬림핏 반팔 데님 원피스(AM2DO562)
패션의류,39900,0,39900,43,브랜드 진/캐쥬얼 ,[탑텐](신세계마산점)탑텐 공용) 피케티 3종 구성
패션의류,10010,23,13000,44,브랜드 진/캐쥬얼 ,[지오다노][지오다노] 110525 라이트웨이트 펜슬핏 치노 팬츠
패션의류,26810,10,29900,45,브랜드 진/캐쥬얼 ,[에어워크]AIRWALK 최종가 썸머팬츠 3종SET(남)
패션의류,19000,69,63330,46,브랜드 진/캐쥬얼 ,[잠뱅이]17% 쿠폰 잠뱅이 데님/캐주얼의류 SALE
패션의류,21250,15,25000,31,브랜드 남성의류,[에디션앤드지](신세계강남점)오픈형 카라넥 반팔 티에리 5종 택1 [NEB2ET1603 ET1601]
패션의류,23100,23,30000,32,브랜드 남성의류,[레노마]인기여름 구김적은 긴팔셔츠캐주얼남방18종택1
패션의류,34300,30,49000,33,브랜드 남성의류,[에스티듀퐁][듀퐁-남성셔츠] 듀퐁셔츠 봄신상 긴소매 슬림핏 10종택1
패션의류,34510,15,40600,34,브랜드 남성의류,[노스페이스]공용 맨즈 올데이 이엑스 쇼츠1 NI9SM00
패션의류,14250,25,19000,35,브랜드 남성의류,[테이트][테이트] 남성 슬림핏 쿨링 슬랙스 KAAU4-MPL010
패션의류,39530,33,59000,36,브랜드 남성의류,[올젠][올젠] 구스다운 경량 점퍼 9종 택 1 ZOA4JP1301-2
패션의류,19900,69,66300,37,브랜드 남성의류,[에스티코]STCO 균일 남성 여름 셔츠 티셔츠 팬츠 50종
패션의류,19000,69,63330,38,브랜드 남성의류,[에스티코]STCO 남성 기능성 여름 쿨 슬랙스 바지 50종 9900원~
패션의류,26950,23,35000,39,브랜드 남성의류,[까르뜨블랑슈]21년 여름르누보 비비드컬러 10종 폴로반팔티셔츠 CMM1KLL1
패션의류,8180,24,10900,40,브랜드 남성의류,[올젠][올젠] (ZOA2TR1318)수피마 슬럽 우븐패치 라운드티셔츠 9종택1
패션의류,20480,24,27300,41,브랜드 남성의류,[언더아머][언더아머_스포츠] 남성 UA 스피드 스트라이드 솔리드 7인치 쇼츠 (1326568001)
패션의류,23480,13,27300,42,브랜드 남성의류,라운드넥 반팔 09T3139/ 타미힐피거.
패션의류,12000,32,17900,43,브랜드 남성의류,[폴햄][폴햄] 공용 피케 폴로 반팔 티셔츠 (PHB2TT3900)
패션의류,56410,20,71400,44,브랜드 남성의류,[헤지스][헤지스] [20SS]WHTS0B402BK  블랙 퍼피자수 면 반팔카라티셔츠
패션의류,8000,19,9900,45,브랜드 남성의류,[올젠](신세계경기점)[올젠] 리플 너치넥 티셔츠 5종 택1 [ZOA2TR1303]
신발/잡화,16900,11,19000,32,여행가방,[우주]보따리 8종_8900원~사입 짐 이불 대형 이사 캠핑 가방
신발/잡화,18800,53,40800,33,여행가방,[나이키]나이키 아디다스 힙색 허리쌕 크로스백 BA5750-010
신발/잡화,216920,15,255200,34,여행가방,[내셔널지오그래픽] [특별혜택] 캐리어 세트 N6604P4 스페이스 캐리어
신발/잡화,49800,2,51000,35,여행가방,여행용 소프트 캐리어 확장 천캐리어 이민 기내 화물
신발/잡화,24900,3,25900,36,여행가방,[더블유팝]덴버 보스턴백 여행가방 여행용 크로스백 보스톤백
신발/잡화,150000,0,150000,37,여행가방,[내셔널지오그래픽]지프 캐리어 세트 JEEP PUNK 24형 20형 캐리어세트
신발/잡화,22900,0,23000,38,여행가방,N29 여행가방 보스턴백 여행용가방 폴딩백 기내용가방
신발/잡화,23800,0,23800,39,여행가방,[나이키]에센셜 힙팩 BA5904-011 스포츠가방
